id,original_text,lang,retweet_count,original_author,sentiment_class
1.24E+18,Happy Mothers Day Fur Mums. Stay safe and have lots of cuddles #furrytailweddingsuk #furrytailweddings #dogsofessex #essexdogs #woof #dogsofkent #dogsoflondon #kentdogs #londondogs #dogsofengland #ukdogs … https://www. instagram.com/p/B-CUj53J2Io/ ?igshid=1kub7n7w9fqb8 …,en,0,Bold_Benson,-1
1.25E+18,Wishing a very happy mother's day to my wonderful mumma she has made me and my sister the women we are today and has been such an inspirational figure in my life! She also makes the best bolognese 10/10 #mum #mother #mummy #mothersday #happymot … https://www. instagram.com/p/B-ChPm8FwXS/ pic.twitter.com/OexJfXzRpV,en,0,Bada_bing3,0
1.25E+18,Cherishing the little things at the moment - despite the uncertain times we were still smiling yesterday. We made sure we had plenty of flowers and everyone received a card. Happy Mothers’ Day #mothersday #stayhome #staysafe pic.twitter.com/OCaoFyD21q,en,0,EgbertsTreasure,0
1.24E+18,"Happy Mothers Day Beautiful I appreciate you and all you do for us. Have a blessed day, I love you https://www. instagram.com/p/B-CXa7lD1lT/ ?igshid=qdi9ptoseiiv …",en,4,ShadowDogDesign,1
1.25E+18,"Happy Mother’s Day to all the mums out there, here in the UK and beyond. And remember, if you truly love your mama you’ll keep up with the social distancing. Let’s take care of each other. #cleareyesfullheartscantlose #mothersday pic.twitter.com/rdvgghVLYg",en,0,LiveGoodProduct,1
1.24E+18,"Being Mothers Day , I reproduced the gourmet Tuna Mayo dish the Mother of our 3 year old fell in love with on our last trip to Sverige. Using #SelfIsolation supplies & documentary evidence (see Pict 1), I created an exact replica of the original (see Pict 2). Happy #MothersDay ! pic.twitter.com/4I8qWTYrMS",en,0,LToddWood,0
1.24E+18,HAPPY MOTHER’S DAY! We hope everyone has a great day with their loved ones! If you need to head out and about today book with Clover Cars → 020 8461 0066 | → http:// onelink.to/clover #mothersday #clovercars #happymothersday pic.twitter.com/hKNjyJORWi,en,0,AndCubby,0
1.24E+18,"lovely day up Estadio Dinas yes im taking precautions by myself #staysafe Lovely weather for football,but more important things to worry about. Fresh air wont hurt until lockdown as long as you sensible and carefull. Happy Mothers Day to all the lovely Mam's out there pic.twitter.com/diubo1Gjaq",en,0,LToddWood,0
1.25E+18,"Today has been a bittersweet day amongst all of this chaos; It’s brought some raw emotion, grief knows no bounds, but with that it’s brought a hell of a lot of gratitude. Always find a reason to smile! Happy #SocialDistancing Mother’s Day Mommas! #MothersDay pic.twitter.com/jJtsOhWRKH",en,1,MeleesaJo,0
1.24E+18,A happy Mothering Sunday to all mothers out there and thoughts to everyone whose mothers are absent from their lives. #MotheringSunday #MothersDay pic.twitter.com/80PFmjkR44,en,1,andreaanderegg,0
1.25E+18,Happy Mothers Day to this short stack of sunshine! . . I love you soo much wee lil hobbit woman! Sending love and silliness from a distance . . . . #happymothersday #weelilhobbitwoman #crazinessstickstogether … https://www. instagram.com/p/B-C2rvsnRwr/ ?igshid=ejakoamkcjox …,en,0,qx_dsgns,1
1.25E+18,"What you want him to say exactly? Stay at home and die. Happy mothers day . Grow up Piers, whatever he says you will be there with criticism looking for retweets. People are bored of your end of the world pessimism!",en,0,UviPoznansky,0
1.24E+18,Happy Mother’s Day to my amazing mum and all the other mums in the world who are amazing on a daily basis. Love you Mum #mothersday #loveyourmum #thankyourmother #thankyoumum https://www. instagram.com/p/B-CSVXrnFfc/ ?igshid=1w2343zvwpe0s …,en,0,andreaanderegg,-1
1.25E+18,She said that when he left the house she would dettol mop the floors then put me down to crawl as I had to learn to crawl & walk. When he came home clothes in wash & cleaning again. She was vigilant & I am grateful to her now more than ever. Happy #MothersDay UK. Stay Safe,0.805980902,0,0,0
1.25E+18,Everyday is Mother's Day . . . Happy mother's day to every mother out there. Thank you for your tireless labors and love #mothersday #love #celebratemothers pic.twitter.com/kBVvpMnVgT,en,0,30seconds,0
1.24E+18,"My Dad is 92. As far as my siblings & me know he's never had a period - Nor have my four brothers or Me! Although we do ALL shave. We have a sister, she's had periods because she was born biologically a female... A Happy Mothers Day to women who gave birth via their vagina... https:// twitter.com/JuliaHB1/statu s/1241676268342521857 …",en,0,LiveToLoveUsAll,0
1.25E+18,A lovely isolating mothers day so far. A surprise inbox from China saying: Happy Mother’s Day. Have a good day. Love you no matter what. <3 That meant the world after not being in contact for so long. A lovely pic from Kendal which he designed for me on the computer.,en,1,TrendingNowGift,0
1.24E+18,"Happy Mother's Day to all the Mums, Foster Mums, Adoptive Mums, Step Mums, Grandma's, dog Mums, soon to be Mums, and any other person in a mothering role. We hope you have a fantastic day, even if you can only see your loved ones on video chat. #MothersDay #motheringsunday pic.twitter.com/NbmdmwzhsV",en,0,MicahPatton,-1
1.24E+18,Happy Mother's Day to the best mum I could ever have #happymothersday #mothersday #mothersday2020 https://www. instagram.com/p/B-CTFxuAIkL/ ?igshid=1dvzxd78ncu5w …,0.72314639,en,31,0
1.25E+18,@lookingforavala - Happy Mother's Day to all the strong mothers out there!! We are Queens! Remember there would be no them if it wasn't for us! #HappyMothersDay Look Out for my next posts! #mothersday … https://www. instagram.com/p/B-C0D7HD3Zl/ ?igshid=,en,0,LToddWood,0
1.25E+18,Happy to report that St Anthony is as wonderful as ever! Found my mother's rings which I feared had gone forever after 2 weeks of searching. Lovely Mothers' Day present. (Internal dialogue about whether it's plural Mothers' or singular Mother's.),en,0,QueenofCr8tvty,1
1.25E+18,RATOATH GAA would like to say THANK YOU & Happy Mothers Day to All the Mums up & down the country working in every part of the Health Service and Public Services today.... @HSmeath @MeathGAA @HSELive @gaaleinster @CrokePark @rte pic.twitter.com/TbcKKOwEjb,en,1,ForeverWeDream,-1
1.25E+18,Not the normal mothers day but happy mothers day Mum! #staysafe @ChrisHu73957007 @DaveCaine1 @ladbible #StayAtHome #mothersday2020 pic.twitter.com/aTWrSk2lpI,en,0,ItsIndiaGift,-1
1.24E+18,@JearyChristina happy Mother’s Day - here is you and me in 1980 - when I lost out to pirate despite the awesome #R2D2 costume you made #MothersDay #StarWars pic.twitter.com/tkXea61aib,en,0,mthemostof,0
1.24E+18,"Happy Mothers Day to the absolute legend of woman, words can not explain how much you’ve done for me over the years and crap you’ve put up with to haha not only my mother but my best friend, a beautiful woman… https://www. instagram.com/p/B-CUEFjpwEx/ ?igshid=1619awnfx9zc6 …",en,0,emilyrenee22,0
1.24E+18,My boys surprised me this morning with this. I had a lump in my throat and iv'e seen what the most important things in life are. Happy mothers day . #MothersDay pic.twitter.com/PhbBJhotR1, Find More,-0.861416143,0.128690308,0
1.24E+18,"To all the Mums out there, we wish you a very Happy Mother's Day #Bradford #Hull #Leeds #Manchester #Sheffield #Napoleons #MothersDay pic.twitter.com/dPSsk75p7N",0.861253144,4,2,0
1.25E+18,"Happy Mothers Day Marian! Many of our young peeps have been separated from their families, Marian from @DostCentre is a second mum to so many young people seeking asylum in London. https://www. dostcentre.co.uk / pic.twitter.com/00AWAccvwR",en,9,ShadowDogDesign,-1
1.25E+18,"May God continue to bless our mothers and use them to enrich our homes, sustain our society and heal our world. RT #DominicanMedia #Mothers #Mothersday #Happymothers #Mom #family #fam #mom #love #RT #everything #myworld #mother #related #photooftheday #life #happy #familytime pic.twitter.com/Xjr8ImFFXZ",en,0,personalfitnes3,0
1.25E+18,"She was mine first though @RodneySA96 Happy Mother's Day Momma. @sareneanita And for those wondering, yes, it is Mother's Day somewhere #mothersdayuk #MothersDay https:// twitter.com/RodneySA96/sta tus/1241853800152993792 …",-0.272557227,en,0,0
1.25E+18,Oh & cake with copious amounts of tea! Happy #MothersDay & thank you @BrewAndBakeHQ for helping make this possible today #afternoontea #Cheltenham pic.twitter.com/ljGnhWrwjn,en,0,alfaroos_store,1
1.25E+18,"Good evening Jan, I hope you haven't had as much wine as me! Unfortunately my daughter's & grandson couldn't come over today so I've had to drink it all myself! Happy Mothers day",en,1,teetime4autism,1
1.25E+18,"Happy Mother's Day #Mothers are special part of a family, and to a larger extent, society. While men are more concerned about making money and providing for the family, mothers spend large chunk of their lives birthing and rearing child.... https://www. facebook.com/36426361058377 0/posts/1124811394528984/ … #MothersDay pic.twitter.com/g4bhOdNKLV",en,0,KidyPlace,0
1.25E+18,"Day 5 in self-iso. Over 1/3 of the way through now... Happy Mothers Day ! It was great we were able to spend EVERY SINGLE MINUTE OF THE DAY with natwoodgate today and, naturally, she was treated like the King of… https://www. instagram.com/p/B-DSoBXBNyC/ ?igshid=7nqore0pc751 …",en,2,MAJIC_EYES_QNLY,0
1.25E+18,Happy Mothers Day to all the Mums involved at Roseacre Raiders. We couldn't do it without you all. Stay safe . Up the Raiders! #HappyMothersDay pic.twitter.com/u7pogWTsBT,en,0,andreaanderegg,1
1.25E+18,"Happy Mothers Day 2020 Quotes Images, And Memes https:// bestnewyearwishes.info/happy-mothers- day-2020-quotes-images-and-memes/ … pic.twitter.com/oaqJYEHPPd",en,0,MoM_Mastering,1
1.24E+18,"To all mums out there, Happy Mother's Day! We are still open for takeaway for collection only or you can order through @justeatuk or @deliveroo if you don't want to go outside of your house. DON'T LET THE COVID-19 RUIN YOUR SPECIAL DAY! Stay safe! #mothersday #malaysianfoodleeds pic.twitter.com/VFP9WUwHoO",en,0,LToddWood,0
1.25E+18,"Happy mothers day to us and all the other mothers round the world,May Almighty God protect and guide us and our families to live to tell of this story of covid19 in Jesus Christ Mighty Name Amen pic.twitter.com/GXmSKPLblg",0.513484814,0,0,0
1.25E+18,"On friday, I was classed as a high risk group for Covid 19 by WHO, today the UK government has taken people like me off the NHS list. I am still at risk but can no longer get government help in the UK. Thanks Boris, Happy Mothers Day .",en,0,RichardLTackett,-1
1.24E+18,Happy Mother’s Day to all those wonderful mothers out there that can’t be with their families #StayAtHome #MothersDay #love #rabbit #babies #daffodils #spring #illustration #Pencildrawing pic.twitter.com/EomfB8CUTZ,en,0,LToddWood,0
1.24E+18,"Happy Mothers Day to these 3 amazing mothers in my life. Each day they show me how strong, loving and how incredible they are. To mum who would do anything for us all, to meadhbh Anluan is… https://www. instagram.com/p/B-CVB5MB0Kjb u1A4bxuQZRGetUukBhkgZl2d800/?igshid=f7fp8p84m36r …",en,0,officeoffspring,0
1.24E+18,so we can all see our family's no one is taken this seriously when people are risking their lifes to save them let's kill this virus and stay home. Also happy mothers day to all you NHS staff that can't see their family's,en,0,TrendingNowGift,1
1.25E+18,"“Mother's Day Greeting Online“ and a bit of a chat too catch up on the local news. Denis Brennan, from Tralee, Co Kerry, says happy #MothersDay to his wife, of over 60 yrs, Maisie via his computer. Photo Domnick Walsh for Eye Focus #CapturingHistory #StayAtHome pic.twitter.com/mm7buy7n19",en,0,MrThestral101,-1
1.25E+18,Happy Mothers Day to you and all the Wonderful Mothers and Mothers to be in the World. We and appreciate you all . https://www. instagram.com/p/B-CliqUpcXU/ ?igshid=108p0bpw8o61v …,en,0,MoM_Mastering,0
1.25E+18,Happy Mothers Day and stay safe Dear Customers ! #Balloon Expression . #mothersday #balloon #staysafe @Cheshunt https://www. instagram.com/p/B-C5j8cgmy0/ ?igshid=lkp140woznsu …,en,0,LToddWood,0
1.25E+18,"MOTHERS' DAY CELEBRATION A mother is a person who can take the place of all others, but whose place no one else can take. Kudos to our mothers. HAPPY MOTHERS' DAY to all responsible mothers and wishing many blessed returns. Everlasting Joy shall be your portion IJMN, Amen. pic.twitter.com/ci6sXZqduG",en,0,TheNewsIntern1,0
1.25E+18,* MOTHERS DAY * . Happy Mother’s Day to all of our special mums . We are sorry we can’t spoil you today . We are sure we will spoil you soon . Did you have a nice Mother’s Day? . #grimscotemanor #quote … https://www. instagram.com/p/B-DCbuzBWLI/ ?igshid=k5dweuc5ap24 …,en,1,Covergirlbeads,0
1.24E+18,"Happy Mothers' Day ! We love and celebrate every amazing mother out there. Stay beautiful, stay popping! #PopCelebrates #HappyMothersDay2020 pic.twitter.com/A4iTR5W3TA",en,0,Glassflippers,0
1.25E+18,good night Bumble Barney and Edward. We are not sure if it is Mothers day where you are but please wish mummy a Happy Mothers day if it is with lots of hugs. Tucking you all in with hugs and cuddles. We love you all very much.,-0.320007549,en,0,0
1.24E+18,Happy mother's day to the two most important women in my life #mothersday #happymothersday#mummy #motherinlaw https://www. instagram.com/p/B-CYNzmBFix/ ?igshid=1n2c25a37xy1w …,en,0,MoM_Mastering,0
1.24E+18,Thank you for laughing with us in the best of times and sticking with us through the worst of times! What would we do without you? We love you! Happy Mother's Day! #KingFisherAfrica #MothersDay #Sunday #Love pic.twitter.com/eDI5sSYR22,en,0,peachymo1,-1
1.25E+18,Raising a glass to my brave mum today who I cannot see for the moment happy mothers day to an amazing mum and grandma x x pic.twitter.com/ufdBzMlr4K,en,0,BirthInjuryCtr,0
1.25E+18,"Happy Mammy’s Day, I know it’s tough times not seeing eachother today, but better times are coming. #socialdistancing #mothersday pic.twitter.com/rU45QISF0c",en,0,edwardistheman,1
1.25E+18,"Happy Mothers’ Day all! I am lucky enough to have a Mamma who is my inspiration, my everyday hero and my best friend Here are two books I read last year about very different mother-daughter relationships. Give one a try! #reading #bookworm #booklover #mothersday #books #read pic.twitter.com/aopip2yGpf",en,0,DougInBiddeford,1
1.25E+18,"That is not what you did. You made it very clear that any man, maybe a widower, that has taken on the mother role to their child, does not deserve to be wished a happy mothers day .",en,0,SchoenthalLiza,1
1.25E+18,"Mothers’ Day a different way. We made a Happy Mothers’ Day sign to put in our window, plus a rainbow picture (something our whole village is doing to bring joy to us all when we go for a suitably-distanced walk). We… https://www. instagram.com/p/B-DDDm7nSdJ/ ?igshid=1pqfl49o8diu6 …",en,0,WondermomWannab,-1
1.25E+18,"Been inactive last few days puppys, packing to move and this dam virus. Were all doing well, eyes not open yet but super cute. Happy mothers day all you mothers out there #MothersDay pic.twitter.com/fesb7znmq2",en,0,LiveGoodProduct,0
